Team1W,Team1L,Team1MIN,Team1OFFRTG,Team1DEFRTG,Team1AST/TO,Team1AST_RATIO,Team1OREB%,Team1DREB%,Team1REB%,Team1TS%,Team1PACE,Team1PIE,Team2W,Team2L,Team2MIN,Team2OFFRTG,Team2DEFRTG,Team2AST/TO,Team2AST_RATIO,Team2OREB%,Team2DREB%,Team2REB%,Team2TS%,Team2PACE,Team2PIE,HomeWin
6,9,730.0,111.6,111.7,2.12,18.3,29.0,71.1,49.7,55.4,100.47,51.7,6,9,720.0,112.2,112.1,2.0,19.4,27.9,72.1,50.2,56.8,101.27,50.7,1
7,9,773.0,107.9,110.2,1.43,16.2,28.8,73.4,51.4,55.8,101.62,49.8,9,6,720.0,108.1,101.7,1.43,15.6,29.9,74.6,51.6,54.7,105.1,52.7,1
10,5,725.0,110.6,106.7,1.97,19.5,23.7,75.1,49.9,57.6,103.15,53.2,5,11,793.0,104.9,112.4,1.58,17.4,27.9,69.9,48.3,54.3,99.93,46.2,0
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,1
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,0
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,0
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,0
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,0
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,0
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,0
8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,0
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,0
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,1
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,1
7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,0
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,0
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,0
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,0
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,0
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,0
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,1
8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,0
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,1
6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,1
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,1
8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,0
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,0
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,0
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,1
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,1
6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,0
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,1
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,0
8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,0
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,0
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,1
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,1
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,1
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,1
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,0
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,1
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,1
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,1
11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,1
7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,1
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,1
5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,0
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,1
7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,0
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,0
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,1
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,1
11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,1
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,1
12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,1
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,1
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,0
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,0
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,0
8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,0
11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,0
11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,1
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,1
6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,0
6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,1
8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,1
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,1
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,0
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,1
5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,1
10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,8,6,687.0,115.9,114.6,1.55,14.7,25.6,68.1,46.2,57.9,100.16,47.2,0
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,0
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,0
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,1
11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
1,12,624.0,102.9,113.0,1.61,14.9,23.3,66.3,44.4,52.1,99.5,44.3,8,6,682.0,110.6,107.2,2.08,19.4,24.4,71.5,47.7,56.8,100.75,51.1,1
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,1
11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,0
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,12,4,768.0,117.8,111.1,2.32,19.6,32.7,75.9,54.1,57.3,97.34,53.5,1
6,9,735.0,104.7,107.6,1.47,17.2,29.4,70.1,50.6,53.7,103.05,49.0,9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,0
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,1
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,1
11,4,725.0,110.7,106.9,1.48,16.4,30.0,72.9,51.8,56.4,103.18,51.3,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,0
10,5,730.0,114.5,111.7,1.91,18.6,24.3,75.5,51.1,59.6,99.39,52.0,8,6,677.0,110.2,109.2,1.75,16.8,32.1,73.3,51.7,54.1,100.43,49.6,0
3,12,720.0,105.6,120.7,1.56,16.3,25.0,73.1,47.6,54.7,98.0,41.1,11,4,720.0,111.0,105.9,1.88,18.0,27.5,75.8,51.9,56.4,100.13,53.7,1
11,2,629.0,123.8,110.4,2.58,22.2,29.1,73.8,52.7,62.2,101.99,57.9,7,9,773.0,109.1,109.4,1.82,17.6,26.4,71.4,49.0,55.4,100.97,49.2,0
6,8,672.0,114.5,111.0,1.98,18.8,25.0,72.9,50.0,58.5,102.43,52.3,11,4,725.0,117.0,108.1,2.03,18.7,30.3,73.7,52.6,58.4,99.97,55.6,1
9,5,687.0,113.4,112.2,2.06,17.4,26.9,71.3,49.0,56.5,104.14,49.8,11,4,720.0,115.7,108.7,1.84,20.3,31.2,74.8,53.6,60.1,103.07,55.4,0
2,13,720.0,105.4,116.1,1.51,16.8,24.7,65.3,45.0,55.4,102.3,44.2,6,8,672.0,106.7,114.0,1.62,16.6,27.6,74.5,50.5,54.0,98.79,45.6,1
7,8,725.0,106.7,108.5,1.9,18.7,28.2,70.3,48.8,53.9,101.46,49.4,6,10,773.0,104.5,109.6,1.61,16.8,25.9,76.1,49.7,53.7,95.97,45.9,0
6,9,720.0,108.8,108.0,1.68,16.7,29.7,71.9,50.9,54.3,97.33,50.1,7,7,677.0,110.2,112.1,2.22,19.3,28.4,73.6,49.9,55.0,98.8,49.4,1
12,3,720.0,114.2,102.7,1.95,19.0,22.9,75.2,50.9,59.6,102.83,57.4,5,11,773.0,107.6,109.7,1.92,18.2,24.5,77.2,50.4,54.7,98.24,49.5,0
11,4,720.0,114.5,104.8,1.96,19.6,27.9,70.9,50.3,58.4,99.9,55.7,5,9,672.0,108.5,113.3,1.33,17.5,32.5,70.7,51.5,56.5,103.71,46.3,0
2,14,773.0,100.7,109.8,1.55,18.3,24.8,73.9,48.7,52.8,96.68,45.5,10,5,730.0,113.2,110.1,1.82,17.9,27.5,70.6,49.1,57.4,100.7,51.5,1
7,7,672.0,106.0,108.3,1.73,18.9,27.4,74.6,51.0,54.7,96.14,49.3,2,13,725.0,104.7,115.1,1.59,16.3,25.0,72.8,48.3,53.8,98.71,44.0,0
